,ASH.S2.2,BC.S2X3,AUC.S2.2,T2.S2.1,ASH.N1.1.X1,ASH.N1.1.X3,ASH.N1.1X3,BC.N1,BC.N1.1X2,BC.N1.3X1,BC.N1.3X2,BC.N1.3X3,PAR.N1.3,AUC.N1.1,AUC.N1.3,OUI.N1.3X1,RE.N1.3,FN.N1.2,FN.N1.3,T2.N1.1,ASH.C1.1,ASH.C1.2,ASH.C1.3,PAR.C1.1,PAR.C1.2,AUC.C1.2X1,AUC.C1.3,RE.C1.2X2,C1.3X2,FN.C1.2,FN.C1.3,TN.C1.1,T2.C1.1,SF.C1.3,ASH.N2.2,ASH.N2.3,BC.N2.1.X3,BC.N2.1X1,BC.N2.1X2,BC.N2.2X1,BC.N2.2X2,AUC.N2.1.X1,AUC.N2.1X2,AUC.N2.2,RE.N2.2,RE.N2.2X2,RE.N2.3,FN.N2.2,SF.N2.3,ASH.C2.2,ASH.C2.3,BC.C2.1X1,BC.C2.1X2,BC.C2.3X1,BC.C2.3X2,BC.C2.3X2b,PAR.C2.3,C2.1,C2.3X1,OUI.C2.2,OUI.C2.2.X2,C2.2X2,RE.C2.2.1,S.M.C2.3,S.M.C2.3X2,FN.C2.1,FN.C2.3,T2.C2.3,SF.C2.2,ASH.S1.2.X1,ASH.S1.2.X3,ASH.S1.2X2,AUC.S1.1.X2,AUC.S1X1,S.M.S1.1X1,FN.S1.1,FN.S1.2,FN.S1.3,SF.S1.3
Bacteria|Elusimicrobia|Elusimicrobia|IIb,8.50520944078248e-05,0,0.00034878448606606,0,0,0,0,0,7.67224182906245e-05,0,0,0,0,6.50850987666374e-05,0,4.1243916522313e-05,0,0,0.000120794829981277,0.000218281036834925,0,0,0,0,0,0.00087177349050525,0.000159897665494084,0,0,0,0.000176975488894788,0,4.88997555012225e-05,0,0,0,0.00035856981866612,0,0,0,0.000176928520877565,8.47709066248464e-05,5.78770691052205e-05,0.000318255957353702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000458883994126285,0,0,0,0,0.0025212010084804,9.47687642153146e-05,0,0.000101502233049127,0,0,0,0,0,0.000525486074619023,0,5.39461617305929e-05,0,0,0,0
Bacteria|Elusimicrobia|Elusimicrobia|MVP-88,0,0,0,0.00111562961096916,0,0,0,0,0,0,0,0,0,0.00026034039506655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000167476134650812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000115894999130788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria|Elusimicrobia|Endomicrobia|NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000494455039909585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria|FBP|NA|NA,4.25260472039124e-05,7.9846694346854e-05,0,3.5988051966747e-05,0.000147156206313001,8.058017727639e-05,6.90774703830346e-05,0,0,2.28895806628823e-05,0,0.000137731561187246,0,0,5.55092978073827e-05,0.000206219582611565,0,0,0,0,0,0.000113960113960114,0.00022344371452831,0,0,0,0.000106598443662723,0,0,0,0.000176975488894788,6.12632481774184e-05,0,0,0,0,0.000461018338285012,0,0.000103018440300814,0.00019173004409791,0,0,0,0.000119345984007638,0,0.000109926349345938,0,0.000403768506056528,5.27481801877835e-05,6.57613520533982e-05,0,0,0,0,0.000266648890073995,0,0,0,0.000183553597650514,0,0,0,0,0.000163714351200026,0.000331690674753601,0,0.000304506699147381,0,0.000119997600047999,0,0,0,0.000525486074619023,0,5.39461617305929e-05,0,0.000111806797853309,0,0.000239498012166499
Bacteria|FCPU426|NA|NA,4.25260472039124e-05,0,0.00017439224303303,0,0,0,0,9.94826900119379e-05,0,2.28895806628823e-05,6.75858340091917e-05,0,0.000580022372291503,0.000162712746916593,0.000777130169303358,0.0012785614121917,0.000739030023094688,0.00113018294836477,0.000603974149906384,0.000927694406548431,0,5.6980056980057e-05,0,0.000256098341763237,5.48546352166758e-05,0.000303225561914869,0.000159897665494084,8.71940940533628e-05,0.000167788362944872,0.000511254508021169,0.00106185293336873,0.000857685474483857,0.000342298288508557,0.00377083884625562,0,0,0.000153672779428337,0,0,0,0,0.000211927266562116,0.000578770691052205,0,0,0.00018321058224323,4.27332165292082e-05,2.24315836698071e-05,0.000843970883004536,0,0,0,0.000212924518258277,3.87011881264755e-05,6.66622225184988e-05,0,8.94054537326777e-05,0.000479662317728319,0.000642437591776799,0.00197021498522339,0.000420619713043885,0,0,0.00451851609312072,0.000236921910538287,0.000270155532399367,0.000152253349573691,0.00225919816395324,0.00371992560148797,0,0,0.000127534753220253,0.000116774683248672,0.00144829146865807,0.000107892323461186,0.000252185608607935,0.000447227191413238,0.000889838049474995,0.000574795229199598
Bacteria|Fibrobacteres|Fibrobacteria|258ds10,0,0.000159693388693708,0.000139513794426424,0.000395868571634217,0,0,0,0.000124353362514922,7.67224182906245e-05,0,6.75858340091917e-05,0.000275463122374492,0.000290011186145751,0.000357968043216506,5.55092978073827e-05,0.000247463499133878,0,0,0,0,0,0.000227920227920228,0,0,0,0.000113709585718076,5.32992218313613e-05,0,0.00618952627752195,5.52707576239101e-05,0,0.000306316240887092,0,0,0,5.02487312195367e-05,0.000563466857903903,0.000167476134650812,0.000412073761203255,0,0.000530785562632696,0,0.000115754138210441,0.00087520388272268,0,0,4.27332165292082e-05,0,0,0.000854897576694177,0,4.6373585605639e-05,0,0.000232207128758853,6.66622225184988e-05,0.000891707123749133,0.000268216361198033,0,0.00059654919236417,5.79474995653938e-05,0.00112165256811703,0,0.000298864315600717,0.00383091581808061,0.000331690674753601,0.000192968237428119,0.000152253349573691,0,0,0,0.000176087339320303,0.000127534753220253,0.000116774683248672,0.000135777325186694,0.000269730808652964,8.40618695359785e-05,0,0,0
Bacteria|Firmicutes|Bacilli|Bacillales,0.000467786519243036,0.000638773554774832,0.00362735865508702,0.0192895958541764,0.0211904937090722,0.0327961321514907,0.0194798466480158,0.0329287703939515,0.0164185975141936,0.00290697674418605,0.00415652879156529,0.000895255147717099,0.000207150847246965,0.00159458491978262,0.00632805995004163,0.00631031922791388,0.00175519630484988,0.00565091474182383,0.00356344748444767,0.00387448840381992,0.00103466114847387,0.00136752136752137,0.00120659605845288,0.00089634419617133,0.000603400987383434,0.000795967100026532,0.00143907898944675,0.071295704237633,0.0012677342978057,0.000773790606734742,0.000353950977789576,0.000857685474483857,0.00410757946210269,0.000264620269912675,0.00400384368994234,0.00532636550927089,0.000768363897141686,0.00117233294255569,0.000412073761203255,0.00262031060267144,0.0025654635527247,0.000169541813249693,0.00156268086584095,0.00222779170147591,0.000332852546321979,0.00186874793888095,0.000854664330584163,0.00574248541947061,0.000632978162253402,0.00595140236083254,0.00197466975350674,0.000417362270450751,0.011125306078995,0.0020511629707032,0.00239984001066596,0.0021797285247201,0.000536432722396066,0.000223842414939882,0.00229441997063142,0.0157617198817871,0.000841239426087769,0.000786163522012579,0.000597728631201434,0,0.00331690674753601,0.00806607232449539,0.00446609825416159,0.000681345478017643,0.000599988000239995,0.0027381467070183,0.00956741210306979,0.00165795179186328,0.000408711391370351,0.00131251414347137,0.00280520040999083,0.00479152656355077,0.00145348837209302,0.00326273951474165,0.00191598409733199
Bacteria|Firmicutes|Bacilli|Gemellales,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25425493833187e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45726057532765e-05,1.38176894059775e-05,0,0,0,0,0,0,0,0,0,0,0,8.47709066248464e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000127909951394218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria|Firmicutes|Bacilli|Lactobacillales,0.000127578141611737,0,0.000732447420738726,7.19761039334941e-05,0.000147156206313001,0,0.000483542292681242,2.48706725029845e-05,0,0.000366233290606116,0.000101378751013788,0,0,0,0,4.1243916522313e-05,0,7.06364342727979e-05,0,0.00043656207366985,0.000387997930677703,0.000113960113960114,0.00022344371452831,0,5.48546352166758e-05,3.79031952393587e-05,0,0,0.000149145211506553,0.000414530682179326,8.8487744447394e-05,0,4.88997555012225e-05,0.000198465202434506,0,0.000100497462439073,0.000153672779428337,0,0,0,0.000176928520877565,0.000466239986436655,0.000173631207315662,0,0,7.32842328972921e-05,0,0.0098026020637057,0.000158244540563351,0.000131522704106796,0,4.6373585605639e-05,0.00266155647822847,0.000154804752505902,0,0.000148617853958189,0,0.000159887439242773,0,0.000695369994784725,0.000280413142029256,0,0.000298864315600717,0.00176811499296028,0.000142153146322972,3.85936474856239e-05,0.000253755582622818,0.00290468335365416,0,7.20564922899553e-05,0,0.000127534753220253,5.83873416243358e-05,4.52591083955646e-05,0.000107892323461186,0,0,0.000533902829684997,9.57992048665996e-05
Bacteria|Firmicutes|Bacilli|Turicibacterales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00168236877523553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria|Firmicutes|Clostridia|Clostridiales,0,0,3.4878448606606e-05,0.0012235937668694,0.000367890515782503,0.0056406124093473,0,0,0,0,6.75858340091917e-05,6.8865780593623e-05,0.000248581016696358,3.25425493833187e-05,0,0.000206219582611565,9.2378752886836e-05,0.000388500388500389,0.013529020957903,0,0,0.000398860398860399,0,0,0,0.000151612780957435,0,0.000668488054409115,0,6.90884470298877e-05,8.8487744447394e-05,0,0.000342298288508557,0,0,0.000100497462439073,0,0.000167476134650812,0,0.000255640058797214,0.000796178343949045,0.00012715635993727,0.000173631207315662,0.000198909973346064,0,3.66421164486461e-05,0.00047006538182129,0.000740242261103634,0,0.00154539177325486,6.80920604657497e-05,0,0.00079846694346854,0.000928828515035412,0.00053329778014799,0,0.000178810907465355,0,4.58883994126285e-05,5.79474995653938e-05,0,0.00101078167115903,0,0.00320880128352051,0.000331690674753601,0.000231561884913743,0.00162403572878603,0,0.000599988000239995,0,0.000176087339320303,0,0,0,0.000107892323461186,0.000336247478143914,0.000670840787119857,0.00148306341579166,0.000335297217033099
Bacteria|Fusobacteria|Fusobacteriia|Fusobacteriales,0,0,0,0,0,0,0,0.000198965380023876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016581227287173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27332165292082e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria|Gemmatimonadetes|Gemm-1|NA,0,0,0.000383662934672666,0.000647784935401447,0,0,0,0.000198965380023876,0.000383612091453123,0.000114447903314411,3.37929170045958e-05,0.000550926244748984,0,0.0013993296234827,0.000333055786844296,0.00115482966262476,0,0.00261354806809352,0.000664371564897022,0.000982264665757162,0,0,0,0,5.48546352166758e-05,0.0010991926619414,0.000479692996482251,0,0,0.000663249091486922,0.00088487744447394,0.000551369233596765,0.00122249388753056,0.00158772161947605,0,0,0.000563466857903903,0.000334952269301625,0.000412073761203255,6.39100146993034e-05,0.000530785562632696,0.000508625439749078,0.000810278967473087,0.00194931773879142,0,0,0,2.24315836698071e-05,0.000738474522628969,0.00167691447736165,0,0,0,3.87011881264755e-05,0.00119992000533298,0.000247696423263648,0,0,0.00183553597650514,0.00307121747696587,0.00172921437584708,0,0.000996214385335724,0.000196457221440031,0.000568612585291888,0.000192968237428119,0,0.000466183748117335,0.000599988000239995,7.20564922899553e-05,0.000293478898867171,0.000255069506440505,0.00140129619898406,0.00149355057705363,0.0007552462642283,0.000504371217215871,0.000111806797853309,0.000355935219789998,0.000383196819466398
Bacteria|Gemmatimonadetes|Gemm-3|NA,0,0,0,0.000467844675567712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria|Gemmatimonadetes|Gemmatimonadetes|Ellin5290,0.00017010418881565,0,0.000767325869345332,0.00363479324864145,0.000147156206313001,0.00040290088638195,6.90774703830346e-05,0.000870473537604457,7.67224182906245e-05,2.28895806628823e-05,3.37929170045958e-05,0.000275463122374492,4.1430169449393e-05,0.0024406912037489,0,0.00453683081745443,0,0.000388500388500389,0.00169112761973788,0,0,5.6980056980057e-05,0,0,5.48546352166758e-05,0.00178145017624986,0,0.00011625879207115,0.000149145211506553,0.000317806856337483,0.00044243872223697,0.000122526496354837,0.00097799511002445,0.000198465202434506,0,0,0.00117815797561725,0.000334952269301625,0.000206036880601628,0,0.000442321302193914,0.000169541813249693,0.000868156036578308,0.00258582965349883,0,0,0,0,0.000158244540563351,0.00036168743629369,0,0,0,3.87011881264755e-05,6.66622225184988e-05,0.000148617853958189,0,0.000159887439242773,0.00275330396475771,0.00365069247261981,0.00406599055942422,0,0,0.00406011590976065,0.00274829416224412,0.000270155532399367,0.000253755582622818,0.00107580864950154,5.99988000239995e-05,0.000144112984579911,0.000234783119093737,0.000446371636270884,0.00181000759035441,0.00104095949309799,0.00102497707288126,0.000504371217215871,0,0.000296612683158332,0.000239498012166499
Bacteria|Gemmatimonadetes|Gemmatimonadetes|Gemmatimonadales,4.25260472039124e-05,0,0.000104635345819818,0.00118760571490265,0,0,0.000241771146340621,0.000472542777556705,0.000153444836581249,2.28895806628823e-05,3.37929170045958e-05,0,0.000165720677797572,0.00133424452471607,0,0.00272209849047266,0,3.5318217136399e-05,6.03974149906384e-05,5.45702592087312e-05,0,0,0,0,0,0.000189515976196793,0,0,0.00119316169205242,9.67238258418427e-05,0.00115034067781612,0.000122526496354837,0.000635696821515892,0.000661550674781688,0,0,0.00112693371580781,0,0.000103018440300814,6.39100146993034e-05,0.000265392781316348,0.000381469079811809,0.000520893621946985,0.000795639893384254,0,0,0,0,0,0,0,9.2747171211278e-05,0.00079846694346854,3.87011881264755e-05,0,0.000198157138610918,0,0.000223842414939882,0.0022485315712188,0.000579474995653938,0.0041594616067673,0,0,0.0031105726728005,0.00118460955269143,7.71872949712477e-05,5.07511165245635e-05,0.000322742594850463,5.99988000239995e-05,0,0,0.000127534753220253,0.00128452151573539,0.000135777325186694,0.000647353940767114,0,0,0.000177967609894999,0
Bacteria|Gemmatimonadetes|Gemmatimonadetes|KD8-87,0,0,0.000453419831885878,0.000503832727534459,0,0,0,0,0,4.57791613257645e-05,0,0.000137731561187246,0.000165720677797572,0.000650850987666374,0.000111018595614765,0.00041243916522313,0,0.000247227519954793,0.000785166394878299,0.000381991814461119,0,0,0,0.000192073756322428,0.000274273176083379,0.0012887086381382,0.000159897665494084,0.000290646980177876,9.32157571915957e-05,0.000718519849110832,0.00115034067781612,0.000306316240887092,0.000733496332518337,0.000727705742259857,0,0,0.000717139637332241,0,0.000103018440300814,6.39100146993034e-05,8.84642604387827e-05,0.00156826177255966,0.000173631207315662,0.00135258781875323,0,0,0,0.000448631673396142,0.00121320814431902,0,0,4.6373585605639e-05,0,0.000116103564379426,6.66622225184988e-05,0,0,0,0.0012848751835536,0.0009271599930463,0.000607561807730056,0,0,0.00121148619888019,0.000331690674753601,0.00050171741731311,0.000152253349573691,0.00315570537187119,0.00167996640067199,0,0.000117391559546869,0,5.83873416243358e-05,0.00149355057705363,0,0.0011768661735037,0.000111806797853309,0.000355935219789998,0.000431096421899698
Bacteria|Gemmatimonadetes|Gemmatimonadetes|N1423WL,0,0,0,0,0,0,3.45387351915173e-05,0,7.67224182906245e-05,6.86687419886468e-05,0,0.000137731561187246,0.000124290508348179,0.000162712746916593,0,8.24878330446259e-05,0,0,0,0,0,0,0,0,0.000164563905650027,0.000303225561914869,0,0,0,1.38176894059775e-05,0,0.000306316240887092,4.88997555012225e-05,0,0,0,0.000461018338285012,0.000167476134650812,0,0,8.84642604387827e-05,4.23854533124232e-05,0,7.95639893384254e-05,0,3.66421164486461e-05,0,0,0,0,0,0,0,0,6.66622225184988e-05,9.90785693054592e-05,0.000178810907465355,0,0,0,0.000280413142029256,0,9.96214385335724e-05,3.27428702400052e-05,0.000284306292645944,7.71872949712477e-05,0.000101502233049127,0,0,7.20564922899553e-05,0,6.37673766101263e-05,0.000116774683248672,0,0,8.40618695359785e-05,0.000223613595706619,5.93225366316664e-05,9.57992048665996e-05
Bacteria|Gemmatimonadetes|Gemmatimonadetes|NA,0.00153093769934085,0.000718620249121686,0.00156953018729727,0.00143952207866988,0.00147156206313001,0.00048348106365834,0.00103616205574552,0.000323318742538798,0.00107411385606874,9.1558322651529e-05,0.000202757502027575,0.000619792025342607,0.000124290508348179,0.00273357414819877,0.00510685539827921,0,0.00203233256351039,0.00441477714204987,0.00374463972941958,0.00234652114597544,0.00103466114847387,0.000512820512820513,4.46887429056621e-05,0.000256098341763237,5.48546352166758e-05,0.0010991926619414,0.0139110968979853,0.000377841074231239,0,0.0014784927664396,0.00637111760021237,0.00330821540158059,0.00171149144254279,0.0124371526858957,0.00144138372837924,0.000200994924878147,0.00266366151009118,0.000167476134650812,0.000412073761203255,0.000639100146993034,0.00097310686482661,0.00156826177255966,0.000636647760157426,0.00087520388272268,0,0,0.000128199649587624,0.000471063257065949,0.00501107711783943,0,0.000476644423260248,0.00097384529771842,5.32311295645694e-05,0.000619219010023608,0.000666622225184988,0.00138709997027643,0.000894054537326777,0.00652340752110514,0.000183553597650514,0,4.67355236715427e-05,0.000393081761006289,0.000199242877067145,3.27428702400052e-05,0,0.00389795839604801,0.000558262281770199,0.00197231585741949,0.00353992920141597,0.000360282461449777,0.000880436696601514,0.00229562555796455,0.000233549366497343,0.00135777325186694,0.000809192425958893,0.00420309347679892,0.00279516994633274,0.00379664234442665,0.00296977535086459
Bacteria|NA|NA|NA,8.50520944078248e-05,0,0.000104635345819818,3.5988051966747e-05,3.67890515782503e-05,8.058017727639e-05,0,0,0,2.28895806628823e-05,0,6.8865780593623e-05,0,3.25425493833187e-05,5.55092978073827e-05,0,9.2378752886836e-05,0,0,0,0,0,4.46887429056621e-05,0,5.48546352166758e-05,0,5.32992218313613e-05,8.71940940533628e-05,0,0,8.8487744447394e-05,0,0,0,0,0,5.12242598094458e-05,0,0.000103018440300814,0.000127820029398607,8.84642604387827e-05,0.00012715635993727,5.78770691052205e-05,0,0,3.66421164486461e-05,0,0,0,0,0.000136184120931499,0,0,0,0,0.000247696423263648,8.94054537326777e-05,0,0,0,9.34710473430855e-05,0,0,0,0,0,0,0,0,0,0.00041087045841404,0.000127534753220253,0,0.000135777325186694,0,0,0,0,0
Bacteria|Nitrospirae|Nitrospira|Nitrospirales,0,0,0,0.000287904415733976,0,0,0,0,0,9.1558322651529e-05,0,0,0,0,0.000111018595614765,0,0,0.00183654729109275,0.000422781904934469,0.000218281036834925,0,0,0,0,0,0,0,0,0,0,0.000176975488894788,0,0.000635696821515892,0.000132310134956338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00147963042120146,0,0,0,0,0,0,0,0,0,0,9.34710473430855e-05,0,0,0,0,3.85936474856239e-05,0,0,0.000179996400071999,0,0,0,0,0,0,8.40618695359785e-05,0.000111806797853309,0.000237290146526665,0
Bacteria|Proteobacteria|Alphaproteobacteria|BD7-3,0.000425260472039124,0.00039923347173427,6.9756897213212e-05,0,0,0,3.45387351915173e-05,0,0.000153444836581249,2.28895806628823e-05,0,6.8865780593623e-05,0,0,0.000277546489036914,0,0.000277136258660508,0.00035318217136399,0,0.000763983628922237,0.000258665287118469,0,0.000268132457433972,0,0.000274273176083379,0.000341128757154228,0,0.000552229262337964,0,5.52707576239101e-05,0.000707901955579152,0.000122526496354837,0.00019559902200489,0.00172003175443239,8.00768737988469e-05,0.000100497462439073,0.000102448519618892,0.000167476134650812,0,0,0.000176928520877565,8.47709066248464e-05,0,0.000119345984007638,5.54754243869966e-05,3.66421164486461e-05,0,0.00213100044863167,0.000580229982065619,3.28806760266991e-05,0.000136184120931499,0,0,0.000232207128758853,0.000133324445036998,0.000148617853958189,8.94054537326777e-05,9.59324635456639e-05,0.000550660792951542,0.000115894999130788,4.67355236715427e-05,0.000112309074573226,0.000199242877067145,3.27428702400052e-05,0.00104245640636846,0.000154374589942495,0.000101502233049127,0.00017930144158359,0.000539989200215996,7.20564922899553e-05,0,0,0.000291936708121679,0.000678886625933469,5.39461617305929e-05,0,0.000223613595706619,0,0.000574795229199598
Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales,0.0181586221560706,0.0182848930054296,0.0326113494471766,0.0137474358512974,0.0228092119785152,0.0229653505237712,0.047007218595655,0.0254924393155591,0.0116618075801749,0.0100714154916682,0.00604893214382266,0.0152193375111907,0.0603637568877657,0.0411337824205148,0.0340271995559256,0.0223129588385713,0.0265127020785219,0.02814861905771,0.0250045298061243,0.0258663028649386,0.0428737713398862,0.0245014245014245,0.0269473119721142,0.0219604328061976,0.0196928140427866,0.0454080278967517,0.029954162669225,0.0192698947857932,0.00689796603217808,0.00965856489477829,0.0343332448455889,0.0246278257673222,0.0306601466992665,0.0226250330775337,0.024583600256246,0.00663283252097885,0.0198237885462555,0.019594707754145,0.0120531575151952,0.0442257301719179,0.0271585279547063,0.0543805365998389,0.0616969556661651,0.0283247802044795,0.0295129257738822,0.0347733685097651,0.0435451476432631,0.0102063705697622,0.0666736997573584,0.00930523131555585,0.0178401198420264,0.0159525134483398,0.015330565314596,0.0145129455474283,0.029398040130658,0.030962052907956,0.0458649977648637,0.0619723714504989,0.0232654185022026,0.0137915048965637,0.0210309856521942,0.0262241689128482,0.0177326160589759,0.0200386365868832,0.0131728582259287,0.0174057350160164,0.0330897279740154,0.0386932510937388,0.0601787964240715,0.0281020319930826,0.0296413687855843,0.0320749904348935,0.0328720733345011,0.0461190314550803,0.0125694556832281,0.0364828513786147,0.0393559928443649,0.0304917838286765,0.0232313071801504
Bacteria|Proteobacteria|Alphaproteobacteria|Ellin329,0.00731448011907293,0.00742574257425743,0.00286003278574169,0.0108683916939576,0.00842469281141932,0.0110394842868654,0.00780575415328291,0.0177327894946279,0.0108945833972687,0.00640908258560703,0.0040889429575561,0.0122581089456649,0.00770601151758711,0.00865631813596277,0.00277546489036914,0.00292831807308422,0.0105311778290993,0.00833509924419015,0.00797245877876427,0.0119508867667121,0.0175245732022763,0.0331054131054131,0.0130044241855477,0.0179268839234266,0.0141524958859024,0.00693628472880264,0.00479692996482251,0.00502819275707725,0.00359812822759559,0.00478092053446823,0.0153968675338466,0.0115174906573547,0.00982885085574572,0.0135617888330246,0.0116912235746316,0.00276368021707452,0.0202848068845405,0.0308156087757495,0.00958071494797569,0.0293346967469803,0.0188428874734607,0.00398423261136778,0.00491955087394374,0.00708119505111986,0.00521468989237768,0.00963687662599392,0.00863210973890005,0.00720053835800808,0.0258466082920139,0.00558971492453885,0.00674111398610922,0.0101094416620293,0.0154902587032897,0.00843685901157165,0.0311312579161389,0.00604379272763301,0.0210102816271793,0.00780250703504733,0.0254221732745962,0.0132699774004752,0.00345842875169416,0.00651392632524708,0.00986252241482367,0.0158148063259225,0.0105667172100076,0.00656092007255606,0.0170016240357288,0.0304812450692104,0.0260994780104398,0.00511601095258683,0.00933262898397605,0.0117969646728734,0.00630583289542827,0.0044806517311609,0.0117063170955387,0.0119367854741089,0.0137522361359571,0.00694073678590497,0.0173396560808545
Bacteria|Proteobacteria|Alphaproteobacteria|Kiloniellales,0,0,0,0,0,8.058017727639e-05,0,0,7.67224182906245e-05,0,0,0,0,0,5.55092978073827e-05,0,0,0,6.03974149906384e-05,5.45702592087312e-05,0,5.6980056980057e-05,0,0,0,0,0.000159897665494084,0,0,4.14530682179326e-05,0,0,0,0,0,0,0,0,0.000103018440300814,0,0,0.00012715635993727,0.000173631207315662,0,0,3.66421164486461e-05,0,0,0,3.28806760266991e-05,0,0,0,0,0,0,8.94054537326777e-05,3.19774878485546e-05,0,0,0,0,0,0,0,0,0.000101502233049127,0,5.99988000239995e-05,0,0,0,0.000116774683248672,0,0,0.000168123739071957,0.000223613595706619,5.93225366316664e-05,4.78996024332998e-05
Bacteria|Proteobacteria|Alphaproteobacteria|NA,0.0113969806506485,0.0069466624081763,0.0205434062292909,0.0110843200057581,0.0137223162386874,0.00773569701853344,0.0117777087003074,0.01116693195384,0.00590762620837809,0.00437190990661051,0.00446066504460665,0.0140486192410991,0.0245680904834901,0.0203065508151909,0.0158201498751041,0.0136929802854079,0.0111778290993072,0.0287490287490287,0.0184212115721447,0.0347066848567531,0.0148085876875323,0.0234757834757835,0.0107252982973589,0.032908636916576,0.0116291826659353,0.0112572489860895,0.0204669011832427,0.0214497471371272,0.0102350901396372,0.00634231943734369,0.0430935315458809,0.0145806530662256,0.0154034229828851,0.0677427890976449,0.0160954516335682,0.00587910155268579,0.00758119045179797,0.00787137832858818,0.0074173277016586,0.0194925544832875,0.0118542108987969,0.0265756792268893,0.0339159624956592,0.0195727413772527,0.016864529013647,0.0160858891209556,0.020127344985257,0.0127635711081202,0.0255301192108872,0.0129549863545194,0.00796677107449271,0.0151177889074383,0.02225061215799,0.0131584039630017,0.028198120125325,0.0165956603586644,0.0328118015198927,0.0292594013814275,0.013582966226138,0.0116474474126441,0.0137869794831051,0.0213387241689128,0.0148435943415023,0.0142431485544023,0.0108984078847612,0.0194511983327544,0.013601299228583,0.0682779889550312,0.0262194756104878,0.0310563481769707,0.00745436403122616,0.0149853335033797,0.0112103695918725,0.0208191898619597,0.0113826401251551,0.0317753866845999,0.0115161001788909,0.0285934626564632,0.0237103032044834
Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales,0.0711886030193493,0.125838390290642,0.130236127097067,0.217187893619318,0.120300198660879,0.101128122481869,0.102856353400338,0.233684838838042,0.0972840263925119,0.186618751144479,0.270478507704785,0.132428896081537,0.14131830799188,0.222558495232517,0.134054954204829,0.164439495174462,0.051824480369515,0.13759977396341,0.164884942924443,0.110995907230559,0.0713916192446974,0.13031339031339,0.0720829423068329,0.0784301171649914,0.0780581459133297,0.16783534851988,0.175834132821661,0.0694646282625123,0.166166408769738,0.338878832681599,0.154676577294045,0.148808429822949,0.207237163814181,0.103995766075681,0.0762331838565022,0.0534144012863675,0.119506198135437,0.10098810919444,0.115380653136912,0.139196012015083,0.150920028308563,0.165769507904887,0.215592082416946,0.283446712018141,0.0819372018195939,0.0805027298376754,0.0867056963377633,0.195580978017048,0.104757885852938,0.106138822214185,0.0844341549775296,0.149230198478946,0.105610561056106,0.110530593289214,0.120858609426038,0.133904686416328,0.113813142601699,0.170312100281402,0.235774596182085,0.131830561511271,0.173996354629154,0.0662623539982031,0.0870691372783423,0.142791657116663,0.167598559514784,0.107444714599977,0.149817295980512,0.105608549092735,0.0986980260394792,0.0609597924773022,0.0993132593766508,0.102219104706032,0.19956793367198,0.14111789997737,0.109780439121756,0.183927370544721,0.105433810375671,0.163374265883609,0.139387843080902
